Fall;Gewicht;Erreichbarkeit;STICH;f1;f2_question;f2A1;f2A2;f2A3;f2A4;f2A5;f3_question;f3A1;f3A2;f3A3;f3A4;f3A5;f3A6;f4_question;f4A1;f4A2;f4A3;f4A4;f4A5;f4A6;f4A7;f4A8;f4A9;f4A10;f4A11;f5;f6_question;f6A1_1;f6A2_1;f6A3_1;f6A4_1;f6A5_1;f7;f8_question;f8A1_1;f8A2_1;f8A3_1;f8A4_1;f8A5_1;f8A6_1;f8A7_1;f8A8_1;f8A9_1;f9_question;f9A1_1;f9A2_1;f9A3_1;f9A4_1;f10_question;f10A1;f10A2;f10A3;f10A4;f10A5;f10A6;f11;f11b;f11c;f12;f13_question;f13A1_1;f13A2_1;f13A3_1;f14;f14b;f15;f16;f17;f18;f19_question;f19A1_1;f19A2_1;f19A3_1;f19A4_1;f19A5_1;f19A6_1;f20_question;f20A1_1;f20A2_1;f20A3_1;f20A4_1;f20A5_1;f20A6_1;f20A7_1;f20A8_1;f20A9_1;f20A10_1;f20A11_1;f21_question;f21A1;f21A2;f21A3;f21A4;f21A5;f21A6;f21A7;f21A8;f21A9;f21A10;f21A11;f21A12;f21A13;f22;f23_question;f23A1_1;f23A2_1;f23A3_1;f23A4_1;f24;f24b_question;f24bA1;f24bA2;f24bA3;f24bA4;f24bA5;f24bA6;f24bA7;f25;s1;s2A1;s2neu;S2b;s3A1;s4A1;s5;s6;s6b;s7;BLX;GGK7;GKBIK10
1598;0,38889541;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;1;1;0;0;;1;0;1;0;1;1;0;0;0;0;0;4;;1;2;1;2;2;3;;1;1;1;1;2;2;1;2;2;;3;1;1;1;;0;1;0;0;0;0;1;5;;1;;1;1;4;2;;1;1;2;4;;2;2;4;2;2;2;;1;1;1;1;2;3;2;2;2;3;3;;0;1;0;1;1;1;1;1;1;0;0;0;;2;;1;3;3;3;3;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;5;5;3;1;3;5;8;3;8
1599;1,00968904;aus DatenschutzgrÅnden gelîscht ;1;3;;1;1;0;0;0;;1;0;1;1;0;0;;1;0;1;0;1;0;0;0;0;0;0;2;;4;3;1;2;2;3;;1;1;9;3;1;1;1;2;1;;2;;2;3;;1;0;1;0;0;0;1;3;;4;;1;2;4;2;;3;;2;2;;4;1;3;2;3;2;;3;3;1;2;2;3;2;2;2;2;2;;1;1;1;1;1;1;0;1;0;0;0;0;;2;;1;3;3;3;1;;0;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;1;1;4;5;;2;5;7;10
1600;1,43803721;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;1;0;0;;1;1;0;0;0;0;;1;0;0;1;1;0;1;0;0;0;0;3;;3;3;2;2;1;3;;2;1;2;2;1;1;2;2;1;;2;2;;;;1;0;0;0;0;0;1;2;;1;;4;2;1;2;;2;1;4;2;;4;3;9;2;2;2;;1;1;1;2;1;2;3;2;3;3;2;;1;1;1;1;1;1;1;1;1;0;0;0;;2;;2;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;4;1;2;4;4;7;10
1601;0,65004666;aus DatenschutzgrÅnden gelîscht ;1;1;;1;0;0;0;0;;0;1;0;1;0;0;;1;0;0;0;1;0;1;0;0;0;0;4;;2;2;3;1;3;2;;2;1;2;1;1;2;1;2;1;;;3;;3;;0;1;1;0;0;0;1;4;;1;;4;4;1;1;1;2;1;3;4;;4;1;1;1;2;1;;2;2;2;1;3;1;1;2;1;1;3;;1;1;0;1;0;1;1;1;1;0;0;0;;1;;1;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;3;2;3;1;2;5;9;7;10
1602;6,67026630;aus DatenschutzgrÅnden gelîscht ;1;3;;1;0;1;0;0;;1;1;0;1;0;0;;0;1;0;0;1;0;0;0;0;0;0;4;;2;4;1;1;2;3;;2;1;3;2;9;2;2;2;3;;2;1;;3;;1;1;0;0;0;0;1;2;;2;;3;2;1;2;;3;;3;3;;2;1;2;2;1;1;;2;1;1;1;1;1;3;1;2;3;2;;0;1;1;1;1;1;1;0;1;0;0;0;;2;;3;3;3;3;1;;1;1;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;1;1;4;4;;2;5;6;8
1603;3,21733080;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;0;1;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;3;;4;9;2;3;2;2;;3;3;1;2;1;1;2;1;1;;;1;;3;;1;0;0;0;0;0;1;2;;1;;4;1;1;2;;2;1;2;3;;4;1;1;1;1;1;;1;1;1;3;1;1;2;1;3;2;3;;0;1;0;0;1;1;1;1;1;0;0;0;;2;;2;2;2;1;1;;1;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;4;3;5;8;;8;7;1;7
1604;3,29953632;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;1;1;0;0;0;1;0;0;0;2;;4;2;3;1;2;1;;1;2;1;2;1;3;2;3;2;;2;1;;1;;1;1;1;0;0;0;1;3;;1;;3;2;1;2;;1;1;2;3;;2;2;3;2;2;1;;1;2;2;2;1;1;2;1;2;1;3;;0;1;1;0;1;1;1;0;1;0;0;0;;3;;1;3;3;3;2;;;;;;;;;3;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;6;1;4;5;10;4;5
1605;0,89765923;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;0;0;1;1;0;0;;1;0;1;1;1;1;1;0;0;0;0;3;;4;1;3;2;4;3;;2;1;3;1;1;1;2;1;1;;;;3;3;;1;1;1;0;0;0;1;2;;4;;4;1;1;2;;3;;2;3;;2;1;3;2;1;2;;1;2;1;9;2;2;3;1;1;1;3;;0;1;0;0;1;1;1;1;1;0;0;0;;2;;2;3;3;2;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;4;5;;8;3;4;7
1606;1,00997857;aus DatenschutzgrÅnden gelîscht ;2;2;;1;0;0;0;0;;0;1;0;1;0;0;;1;0;1;0;1;0;0;0;0;0;0;2;;4;1;3;2;4;1;;2;1;1;1;1;1;2;2;1;;;2;;1;;1;0;1;0;0;0;1;3;;1;;3;1;2;2;;1;1;4;3;;4;1;4;3;3;1;;2;1;1;2;1;1;2;1;2;2;3;;1;1;0;1;1;1;0;1;1;0;0;0;;2;;3;3;3;9;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;4;5;6;8
1607;1,32546400;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;0;0;1;0;0;;1;0;0;0;0;1;1;0;0;0;0;2;;2;1;1;2;3;3;;1;1;3;1;1;1;2;9;2;;2;;;3;;1;0;0;0;0;0;2;;2;1;;3;1;2;2;;3;;3;4;;3;2;3;3;1;1;;3;2;2;2;2;3;2;1;1;1;3;;1;1;1;1;0;1;0;1;1;0;0;0;;2;;2;3;3;2;1;;0;0;0;0;0;1;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;4;5;6;8
1608;0,59268442;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;1;1;0;1;0;0;;0;0;1;1;1;0;1;0;0;0;0;2;;2;2;1;1;4;3;;1;2;3;1;2;1;2;3;2;;4;1;;2;;1;0;0;0;0;0;3;;;2;;3;1;1;2;;2;1;1;5;;2;3;2;2;2;1;;2;1;2;3;1;1;1;1;2;1;1;;1;1;0;1;0;1;1;1;0;0;0;0;;2;;2;3;3;2;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;2;4;8;3;10
1609;0,89475288;aus DatenschutzgrÅnden gelîscht ;2;4;;1;0;0;0;0;;1;1;0;0;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;2;3;2;1;3;3;;2;2;1;1;2;1;3;9;3;;2;1;;;;1;0;0;0;0;0;2;;2;1;;4;1;2;1;1;2;1;4;1;;1;3;4;3;1;3;;2;1;2;1;1;1;2;1;1;2;2;;0;1;0;0;0;1;0;1;1;0;0;0;;2;;3;3;3;3;2;;;;;;;;;1;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;2;2;6;2;6;4;5;5;7
1610;1,01780258;aus DatenschutzgrÅnden gelîscht ;1;4;;0;0;0;1;0;;1;1;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;4;;2;9;3;1;9;1;;1;1;3;2;1;2;2;2;1;;1;3;;1;;1;1;1;0;0;0;1;4;;1;;3;2;2;2;;2;1;2;3;;2;3;4;4;3;1;;2;1;1;2;2;1;1;1;2;3;2;;1;1;0;1;1;1;1;1;0;0;0;0;;1;;2;3;3;1;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;5;3;4;9;;8;9;3;9
1611;0,99141436;aus DatenschutzgrÅnden gelîscht ;1;1;;0;1;0;0;0;;1;1;1;1;0;0;;0;0;0;0;0;1;1;0;0;0;0;2;;3;4;2;3;2;1;;1;1;1;2;2;1;2;9;1;;1;2;2;1;;0;0;1;0;0;0;2;;3;1;;2;1;2;1;1;1;1;1;1;;2;2;2;1;1;1;;2;2;1;3;2;1;2;3;1;3;2;;0;0;0;0;0;0;0;1;0;0;0;0;;1;;1;1;1;1;1;;1;0;0;0;0;0;;1;2;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;2;2;6;1;8;6;2;7;10
1612;1,24097259;aus DatenschutzgrÅnden gelîscht ;1;2;;1;1;0;0;0;;1;1;1;1;0;0;;0;0;0;1;0;0;0;0;0;0;0;2;;3;2;1;4;2;3;;1;1;1;1;1;1;9;2;2;;1;3;1;2;;1;0;0;0;0;0;1;4;;1;;4;2;1;1;1;1;1;3;4;;2;1;3;4;2;1;;2;1;1;1;1;3;3;1;2;1;3;;1;0;1;0;1;1;1;1;1;0;0;0;;2;;9;3;3;3;1;;0;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;2;5;5;4;5
1613;0,84346506;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;1;1;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;3;1;4;3;2;1;;1;2;2;1;1;1;1;1;2;;2;1;;1;;0;0;0;1;0;0;1;3;;1;;2;2;1;1;2;1;1;3;3;;9;2;4;3;3;1;;2;1;2;2;1;2;3;1;3;3;2;;1;1;0;1;1;1;1;1;1;0;0;0;;1;;2;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;3;2;4;1;8;4;5;6;8
1614;1,42442216;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;0;1;0;1;0;0;;0;0;1;0;1;0;1;0;0;0;0;3;;4;1;2;1;1;3;;1;1;1;1;1;1;2;2;1;;;2;;2;;1;0;1;0;0;0;3;;;1;;2;2;2;2;;1;1;1;1;;2;3;4;2;2;3;;1;1;1;2;1;2;3;1;1;1;2;;1;1;1;1;0;1;0;1;1;0;0;0;;1;;1;3;3;3;1;;1;0;0;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;2;2;4;2;4;6;9;3;5
1615;0,90442119;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;1;0;0;;0;1;0;0;0;0;;1;0;1;0;1;0;1;1;0;0;0;4;;2;2;2;2;1;2;;2;2;3;3;2;2;2;2;2;;;2;;;;0;1;0;0;0;0;3;;;1;;4;3;4;2;;3;;2;1;;3;3;4;4;3;1;;3;1;3;3;3;1;1;1;1;3;3;;1;1;0;1;0;1;1;1;0;0;0;0;;2;;3;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;1;1;4;5;;3;9;2;2
1616;0,65738593;aus DatenschutzgrÅnden gelîscht ;1;3;;0;0;0;1;0;;1;1;1;1;0;0;;1;0;1;1;1;0;1;1;0;0;0;2;;4;9;3;2;1;1;;1;1;2;1;1;1;1;2;1;;1;1;2;2;;1;1;0;0;0;0;1;4;;1;;3;2;2;2;;1;1;1;3;;2;3;1;2;1;1;;1;1;1;1;1;2;3;1;2;2;3;;1;1;0;1;1;1;1;1;0;0;0;0;;2;;1;9;3;3;1;;0;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;2;2;3;1;3;4;3;4;9
1617;0,97561899;aus DatenschutzgrÅnden gelîscht ;1;1;;0;1;0;0;0;;0;1;1;1;0;0;;0;0;1;1;1;0;0;0;0;0;0;4;;4;1;3;2;4;1;;1;1;2;1;1;1;1;2;2;;;1;2;3;;1;1;0;0;0;0;1;4;;1;;3;1;2;2;;1;1;3;3;;3;2;2;3;2;9;;1;1;1;1;1;1;3;1;2;3;3;;1;1;1;0;1;1;1;1;1;0;0;0;;2;;3;3;3;3;1;;0;0;0;0;0;1;;2;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;4;3;4;1;3;5;8;2;2
1618;0,78161985;aus DatenschutzgrÅnden gelîscht ;2;1;;1;1;1;0;0;;0;0;0;1;0;0;;1;0;1;0;0;1;0;0;0;0;0;2;;3;2;2;1;2;2;;2;1;2;2;2;1;1;2;2;;;;;3;;1;0;0;0;0;0;1;3;;1;;3;3;2;1;1;3;;2;2;;1;3;2;1;1;2;;2;2;1;2;3;3;2;2;2;2;3;;1;1;1;0;1;1;0;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;8;3;4;9
1619;2,05911701;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;1;1;0;1;0;0;;1;0;0;0;1;0;1;0;0;0;0;5;;2;2;3;3;4;3;;1;2;1;2;1;1;2;2;2;;2;1;;2;;0;1;1;0;0;0;2;;2;1;;3;2;2;1;1;1;1;2;1;;4;4;4;4;4;2;;2;3;1;1;2;1;1;1;1;1;2;;1;1;1;0;1;0;0;0;1;0;0;0;;1;;2;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;1;1;4;1;3;4;9;1;4
1620;0,45897643;aus DatenschutzgrÅnden gelîscht ;2;4;;1;1;0;0;0;;0;1;1;1;0;0;;0;0;1;1;1;1;1;0;0;0;0;3;;2;1;1;2;1;1;;2;1;1;1;2;1;9;1;1;;;2;2;1;;1;0;0;0;0;0;3;;;1;;4;2;1;1;1;1;1;4;1;;1;1;4;4;1;1;;1;1;1;1;1;1;2;1;1;2;2;;1;0;1;1;1;1;1;1;1;0;0;0;;2;;1;3;3;1;1;;1;1;0;0;0;0;;1;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;6;1;4;5;16;3;3
1621;0,78616783;aus DatenschutzgrÅnden gelîscht ;2;1;;1;0;0;0;0;;0;0;1;0;0;0;;1;0;1;1;0;1;1;0;0;0;0;4;;3;2;3;1;3;2;;3;1;1;1;1;1;3;3;1;;;;2;;;1;0;0;0;0;0;1;3;;1;;2;3;1;1;1;1;2;4;4;;4;2;2;3;3;2;;3;1;2;2;2;1;3;1;3;2;2;;0;0;0;0;0;0;1;1;1;0;0;0;;1;;1;3;3;3;1;;1;0;1;0;0;0;;1;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;3;2;7;1;4;5;8;3;3
1622;1,21507235;aus DatenschutzgrÅnden gelîscht ;1;5;;0;0;0;1;0;;1;0;0;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;2;;4;2;4;1;3;3;;1;1;2;1;1;1;2;9;1;;3;;;1;;1;0;0;0;0;0;1;4;;1;;3;2;2;2;;2;1;3;5;;2;2;4;4;3;1;;1;2;3;3;2;2;2;1;2;9;1;;1;1;1;1;1;1;1;1;0;0;0;0;;2;;9;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;2;2;5;8;;2;9;4;4
1623;1,09387055;aus DatenschutzgrÅnden gelîscht ;1;1;;1;0;0;0;0;;1;0;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;5;;2;2;3;9;2;3;;1;1;1;2;9;2;2;3;1;;2;;;2;;1;1;0;0;0;0;1;2;;2;;3;2;1;2;;1;2;5;1;;2;4;4;3;2;2;;1;1;1;1;2;1;1;1;1;2;1;;1;1;0;1;1;1;1;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;0;0;0;0;;1;2;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;7;7;1;3;9
1624;0,85962280;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;0;0;0;0;0;1;;1;0;1;1;1;0;0;1;0;0;0;4;;4;1;2;4;2;3;;1;1;1;2;1;9;2;1;2;;;;;;;1;0;0;0;0;0;1;4;;1;;3;2;9;1;1;1;1;4;1;;2;1;4;3;2;3;;2;2;1;2;1;1;1;1;1;2;1;;0;1;1;1;1;1;0;1;1;0;0;0;;2;;3;9;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;2;2;5;9;;8;9;5;8
1625;0,60728451;aus DatenschutzgrÅnden gelîscht ;2;1;;1;0;0;0;0;;0;1;0;1;0;0;;0;1;0;0;1;0;1;1;0;0;0;4;;9;3;2;1;3;3;;3;1;1;1;1;1;1;2;1;;;1;;1;;1;1;1;0;0;0;1;4;;1;;9;1;2;2;;2;1;1;3;;1;9;4;3;9;1;;1;1;2;2;3;3;2;2;1;1;2;;1;1;1;0;1;0;1;1;0;0;0;0;;2;;2;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;1;aus DatenschutzgrÅnden gelîscht ;1;1;4;3;;3;9;1;4
1626;1,03362215;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;0;0;0;;0;1;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;4;2;3;2;3;3;;1;2;1;2;1;3;1;9;1;;;2;;2;;1;0;1;0;0;0;1;3;;1;;2;3;3;2;;1;1;4;1;;2;3;9;3;1;1;;2;1;1;1;2;1;1;1;2;3;2;;1;1;1;1;1;1;0;1;1;0;0;0;;1;;3;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;1;aus DatenschutzgrÅnden gelîscht ;4;3;2;3;;6;5;4;4
1627;0,57705480;aus DatenschutzgrÅnden gelîscht ;1;1;;1;0;1;0;0;;1;1;0;1;0;0;;1;0;1;0;1;0;0;0;0;0;0;3;;3;2;4;1;2;1;;2;2;1;1;2;1;2;2;1;;1;1;;1;;1;1;1;0;0;0;1;4;;1;;4;2;2;2;;2;1;3;2;;3;2;3;3;3;2;;3;3;3;2;2;1;3;3;3;2;2;;1;1;0;0;0;1;0;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;5;3;4;12;;7;7;6;8
1628;0,96269552;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;0;1;0;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;3;;4;2;2;1;3;2;;1;1;3;2;3;1;3;9;2;;;2;;2;;1;0;0;0;0;0;3;;;4;;3;1;2;2;;2;1;3;4;;2;2;2;1;1;1;;3;2;1;1;1;2;1;1;2;3;2;;0;1;1;1;0;1;0;1;1;0;0;0;;1;;1;3;3;2;2;;;;;;;;;1;1;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;4;13;2;2
1629;0,86767143;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;1;0;0;;1;1;0;1;0;0;;1;0;1;1;0;1;1;0;0;0;0;3;;2;1;4;1;3;2;;1;2;2;1;2;1;2;2;1;;3;2;;3;;1;1;1;0;0;0;1;4;;1;;4;2;1;2;;1;2;2;3;;3;2;9;2;1;1;;2;3;1;2;3;3;2;2;2;2;2;;1;0;1;1;1;1;1;1;0;0;0;0;;2;;1;2;2;1;1;;0;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;5;9;7;10
1630;0,83484004;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;1;0;0;;1;1;1;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;2;;3;9;3;2;4;3;;1;1;2;1;1;1;2;1;1;;2;1;2;2;;1;1;1;0;0;0;1;3;;1;;2;1;9;2;;1;1;1;3;;9;2;4;3;2;1;;2;1;1;2;3;1;3;1;2;3;3;;0;0;1;0;1;1;0;1;1;0;0;0;;2;;2;3;3;3;1;;1;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;3;2;5;1;2;4;11;7;10
1631;2,29014763;aus DatenschutzgrÅnden gelîscht ;2;2;;0;1;0;0;0;;1;1;1;1;0;0;;1;0;1;0;0;0;0;0;0;0;0;4;;4;2;3;2;3;3;;1;2;2;1;9;2;2;2;2;;2;2;2;1;;1;1;1;0;0;0;1;4;;1;;4;2;2;2;;1;2;2;4;;4;2;3;1;2;1;;3;2;1;1;3;1;2;1;1;2;1;;1;1;0;1;0;1;1;1;1;0;0;0;;2;;1;3;3;3;1;;0;0;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;3;3;4;1;2;5;10;3;4
1632;0,34269451;aus DatenschutzgrÅnden gelîscht ;2;2;;0;0;1;0;0;;1;1;0;1;0;0;;1;0;1;1;1;0;0;0;0;0;0;2;;3;4;9;3;4;2;;2;2;3;1;2;1;1;3;2;;3;2;;2;;1;1;1;0;0;0;2;;2;1;;4;2;3;2;;1;1;5;3;;2;4;2;2;1;1;;2;2;3;1;1;2;3;1;2;2;2;;0;1;0;1;1;1;1;1;1;0;0;0;;2;;3;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;1;1;4;1;3;3;14;6;8
1633;1,01600124;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;1;1;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;2;2;1;2;1;3;;1;2;1;1;3;2;1;1;9;;2;2;;3;;1;1;0;0;0;0;1;3;;1;;4;2;2;2;;1;1;3;2;;4;3;2;3;1;1;;3;3;1;2;3;2;3;2;1;2;2;;0;1;1;0;1;1;1;1;0;0;0;0;;1;;3;2;9;3;1;;0;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;2;2;3;1;1;8;5;3;9
1634;0,90096454;aus DatenschutzgrÅnden gelîscht ;1;1;;1;0;1;0;0;;0;1;1;1;0;0;;1;0;0;0;1;0;1;0;0;0;0;3;;2;9;3;4;4;1;;1;2;1;1;1;2;1;1;1;;;1;2;2;;1;1;1;0;0;0;1;4;;1;;3;2;1;2;;2;2;4;4;;2;3;1;1;1;2;;2;2;3;3;1;2;1;1;3;3;3;;1;1;1;1;0;1;0;1;0;0;0;0;;2;;2;1;1;3;1;;0;1;1;0;0;0;;1;1;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;7;14;3;9
1635;0,82287018;aus DatenschutzgrÅnden gelîscht ;2;3;;0;1;0;0;0;;0;0;0;1;0;0;;1;0;0;1;1;1;0;0;0;0;0;2;;4;2;3;2;1;2;;1;1;3;1;2;1;2;3;1;;;;;3;;1;1;1;0;0;0;2;;2;4;;2;1;3;2;;1;1;2;3;;3;1;3;1;2;1;;3;2;1;2;3;3;3;1;1;3;3;;1;1;1;1;0;1;1;1;1;0;0;0;;2;;2;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;1;1;5;1;7;8;5;3;7
1636;1,37643091;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;0;1;0;1;0;0;;1;0;1;0;1;0;0;0;0;0;0;3;;2;3;1;1;2;2;;2;2;2;1;1;2;1;2;2;;;2;;1;;1;1;0;0;0;0;1;3;;1;;2;1;2;3;;1;1;2;3;;2;2;3;9;2;1;;1;1;1;2;3;3;1;1;2;2;2;;1;1;0;0;1;1;1;1;1;0;0;0;;2;;1;3;3;3;1;;0;1;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;3;5;7;6;8
1637;0,95115531;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;1;1;1;1;0;0;;1;0;1;0;1;1;0;0;0;0;0;3;;3;2;3;1;3;3;;1;2;1;2;3;3;2;2;2;;2;1;2;1;;1;0;0;0;0;0;2;;2;1;;3;1;2;1;1;1;1;3;4;;2;1;4;3;1;2;;2;1;1;1;2;2;1;1;2;1;2;;1;1;1;0;1;1;0;1;1;0;0;0;;3;;3;3;3;2;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;3;2;4;1;3;5;6;3;9
1638;0,66916816;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;1;1;0;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;4;;4;2;4;1;2;3;;3;1;2;1;1;1;2;9;1;;2;2;;1;;0;0;0;1;0;0;1;5;;1;;3;1;1;1;2;1;2;2;1;;9;3;1;2;9;2;;2;1;3;1;2;1;2;2;2;2;3;;0;1;1;0;0;1;1;1;1;0;0;0;;2;;2;1;3;1;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;3;5;;4;8;3;3
1639;0,97230910;aus DatenschutzgrÅnden gelîscht ;1;1;;1;1;0;0;0;;0;1;0;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;4;;3;2;3;3;1;4;;2;1;2;1;1;1;9;2;2;;;1;;4;;1;1;0;0;0;0;1;4;;1;;4;1;1;1;2;2;2;4;2;;4;1;3;3;2;2;;3;2;1;2;2;3;3;2;3;2;2;;1;1;1;0;0;1;1;1;1;0;0;0;;3;;1;3;3;2;1;;0;1;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;2;2;5;5;;4;9;1;9
